Num_Col_0,Num_Col_1,Num_Col_2,Num_Col_3,Num_Col_4,Num_Col_5,Num_Col_6,Num_Col_7,Num_Col_8,Num_Col_9,Num_Col_10,Num_Col_11,Num_Col_12,Num_Col_13,Num_Col_14,Num_Col_15,Num_Col_16,Num_Col_17,Num_Col_18,Num_Col_19,Num_Col_20,Num_Col_21,Num_Col_22,Num_Col_23,Num_Col_24,Num_Col_25,Num_Col_26,Num_Col_27,Num_Col_28,Num_Col_29,Num_Col_30,Num_Col_31,Num_Col_32,Num_Col_33,Num_Col_34,Num_Col_35,Num_Col_36,Num_Col_37,Num_Col_38,Num_Col_39,Num_Col_40,Num_Col_41,Num_Col_42,Num_Col_43,Num_Col_44,Num_Col_45,Num_Col_46,Num_Col_47,Num_Col_48,Num_Col_49,Num_Col_50,Num_Col_51,Num_Col_52,Num_Col_53,Num_Col_54,Num_Col_55,Num_Col_56,Num_Col_57,Num_Col_58,Num_Col_59,Num_Col_60,Num_Col_61,Num_Col_62,Num_Col_63,Num_Col_64,Num_Col_65,Num_Col_66,Num_Col_67,Num_Col_68,Num_Col_69,Num_Col_70,Num_Col_71,Num_Col_72,Num_Col_73,Num_Col_74,Num_Col_75,Num_Col_76,Num_Col_77,Num_Col_78,Num_Col_79,Num_Col_80,Num_Col_81,Num_Col_82,Num_Col_83,Num_Col_84,Num_Col_85,Num_Col_86,Num_Col_87,Num_Col_88,Num_Col_89,Num_Col_90,Num_Col_91,Num_Col_92,Num_Col_93,Num_Col_94,Num_Col_95,Num_Col_96,Num_Col_97,Num_Col_98,Num_Col_99,Cat_Col_100,Cat_Col_101,Cat_Col_102,Cat_Col_103,Cat_Col_104,Cat_Col_105,Cat_Col_106,Cat_Col_107,Cat_Col_108,Cat_Col_109,Cat_Col_110,Cat_Col_111,Cat_Col_112,Cat_Col_113,Cat_Col_114,Cat_Col_115,Cat_Col_116,Cat_Col_117,Cat_Col_118,Cat_Col_119,Cat_Col_120,Cat_Col_121,Cat_Col_122,Cat_Col_123,Cat_Col_124,Cat_Col_125,Cat_Col_126,Cat_Col_127,Label
0.419230551,0.451758921,0.719076574,,-118.8476169,0.496979058,0.850522041,0.867476702,0.746767044,0.344789147,0.741228104,536.0152647,0.8007406,0.181487158,0.614205301,0.38350451,0.494468063,0.44646275,-1085.663436,-416.2591653,0.878863513,172.7042493,4587.794922,0.689917207,0.733436704,0.051884539,0.381541997,2771.256172,0.112937041,-681.7238029,0.176942334,0.759836555,0.64538449,4313.993652,0.355118215,0.507768273,0.886618078,0.616269886,0.455675513,0.295656294,,0.915972769,0.069149688,0.50282073,0.535797596,0.67669636,0.249625936,0.166922599,0.489492208,0.351696491,0.855590403,0.093235351,0.645240247,,0.263474405,0.830848455,4270.929688,631.5011437,0.530117571,0.690014303,0.90403676,0.929391563,,0.860376418,0.057101749,,0.718118966,1105.937504,0.886009574,0.171131268,-586.3875527,0.528921902,901.090088,0.531522632,,0.662581086,0.552759528,,0.926677525,,0.674014151,0.543472946,0.790814221,0.55569613,0.370588183,0.400085568,0.86495465,0.622774124,0.386816144,0.897624195,0.748939931,0.233323663,0.932393134,0.685600281,0.676751375,0.640903711,0.831571579,0.546636343,0.596897721,0.294654161,2,3,2,,2,1,0,1,4,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1
0.479043603,0.167853817,0.51999706,0.388834983,0.382587701,0.830294311,0.375992566,0.41565311,0.466533959,0.668851912,0.278421104,0.609715164,0.4490017,,0.317403316,0.169395417,,,0.587060928,0.445665747,0.82358408,,8869.46582,,0.473688275,0.809449792,0.299628526,2152.463379,0.23624675,,,0.230761394,0.392818511,6660.070313,0.514418364,0.608754933,,0.457439184,,,0.83691895,0.676014245,0.326414287,0.156446487,0.720352471,,0.523929656,0.443558097,0.569626331,0.62705493,0.305408865,,0.745740831,,0.578827858,,1745.650879,0.524950564,0.158327296,0.709088266,0.769186854,0.653601348,0.25013417,0.50330323,0.416288614,0.838982761,0.317744076,0.277359009,0.429218233,0.353817075,0.899683535,,0.562625706,0.205343395,0.605325639,0.348551095,0.412173271,0.649473846,0.503740549,0.850022793,0.730330229,0.865085125,,0.859672785,0.861870885,0.83486402,,0.623950422,,0.436063588,0.475099146,0.311587751,0.758025765,0.412335336,0.8249982,0.530087769,0.153266251,0.791922033,0.86813587,0.649559259,3,4,2,0,3,3,2,0,3,2,1,1,0,,1,1,0,1,1,0,0,1,,1,1,0,0,0,7
0.472897857,0.163660765,0.563030899,0.394267738,0.421395928,,0.352039188,0.379811674,0.404702783,0.662589133,0.228105173,0.615230203,0.434342891,0.737067461,0.337096542,,0.332895815,0.185763523,0.570601046,0.51372683,0.871609509,0.862764776,8912.305664,0.152876988,0.407042116,,0.268433154,2903.943848,0.243248478,0.410775185,0.395280153,0.227273703,0.347500324,6397.303711,0.523958325,0.644017577,,0.389081597,0.128183961,0.506074548,0.809911966,0.611294985,0.393347055,0.105791062,,0.212700322,0.516997993,0.467361838,0.625564039,0.629301131,,0.205102518,0.739232123,0.549470305,0.523344994,0.204737127,1516.414917,0.548874319,0.155773118,0.759267032,0.779713154,,0.179963425,0.540482581,,0.813707709,0.371449947,0.291133404,0.378819764,0.318692625,,0.662967384,0.592034161,0.212461993,0.626089215,0.304742128,0.357144177,0.629780471,0.5142802,0.853629291,0.769085348,0.841832221,0.208053812,0.874754727,0.825747907,0.808046818,0.7969594,,,0.450050026,0.514078677,0.366767645,0.713473439,0.412641078,0.851241946,0.500096023,0.139070973,0.793926418,0.813377142,0.620938122,3,4,1,0,3,,,0,3,2,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,7
0.36633271,0.333058178,0.46557346,0.517016649,,0.749956429,0.460354328,,0.298876733,0.750172436,0.283733368,0.225169167,0.39727205,0.827741802,0.398176879,0.404895484,0.37546134,0.839682043,0.315403521,0.732421577,0.593317866,0.367824674,6542.757324,0.718762398,0.141876206,0.846432328,0.241687581,8265.635742,0.16927664,0.180138931,0.439531833,0.293009341,0.10873346,6830.333984,0.817826211,0.767926693,0.495133996,0.218421698,0.384177387,0.158185124,,0.395368248,0.501274467,0.422108322,0.60585165,0.173389077,0.588279247,0.327186495,0.896212995,0.457126141,0.501000404,0.828483284,0.620395005,0.47486043,0.37737143,0.163877785,6190.286133,0.521168292,0.720151484,0.882528424,0.546452999,0.243853852,0.345123827,0.576016009,0.838451982,0.244044751,0.567132056,0.798693955,0.321357846,0.640525103,0.552323759,0.514475465,0.628804743,0.838510931,0.570890248,0.260083258,0.372911602,0.192761019,0.449157566,0.798649549,0.859931529,0.697364092,0.456640691,0.50841409,0.124735571,,0.674184084,0.364269495,0.367631912,0.204791516,0.944841921,0.873618901,0.367852986,,,0.470599025,0.65756911,0.81002605,0.621869445,0.172428042,2,3,2,1,3,1,2,3,3,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,,1,0,1,3
0.696999431,0.491823882,0.785328925,0.902093709,,0.099374361,,0.255624235,0.734879553,0.724552512,0.753304482,0.390274018,0.779898345,0.903406441,0.57480979,,0.1032262,0.489453822,0.756439686,0.293798745,0.39214769,0.236919582,2550.576416,0.669743955,0.876200676,0.61171025,0.113600992,4035.825195,0.158157781,0.673300564,0.085873559,0.771499217,0.78492862,934.9121094,0.070239462,0.281447411,,0.833526969,0.636092246,0.84632951,0.694021225,0.560715973,0.236150086,0.422367662,,0.880655229,0.073040247,0.86056006,0.650878608,0.070746079,0.349195004,0.574451149,0.622345626,0.395835012,0.166426301,0.612303495,5195.964355,0.847765148,0.465922832,0.819444299,0.597993672,0.657838702,0.483351082,0.068419091,0.558418751,0.44697696,,0.773187935,0.595161974,0.818301857,0.815636754,,0.834298253,0.701244533,0.795012474,0.54992944,0.204137057,0.643746853,0.625822186,0.156506643,0.743064821,0.278626978,0.915657699,0.487604588,0.251336873,0.160405457,0.470932394,0.901486874,0.845732629,0.423514813,0.556114197,0.438161761,0.778342962,0.398454309,0.605732501,0.532953441,0.68472749,0.556566834,0.937140226,0.644883931,0,2,4,2,3,2,1,1,3,4,0,0,1,1,1,0,1,0,1,1,,,,0,1,0,1,1,8
0.642206073,0.544568539,0.91495049,0.888283908,0.553480506,0.107753202,0.534484386,0.177386209,0.805346251,0.765783787,0.739903271,0.351841599,0.792950273,0.923165441,0.440416127,0.49184072,0.049776118,0.41456598,0.631251752,0.434640884,0.499984503,0.264496654,2696.583008,0.645873666,0.845939457,0.601278782,0.15750432,3790.506104,0.104697734,0.641161025,0.091673434,0.736286342,0.87399745,1398.443481,0.156665266,,0.802295208,0.846590757,0.58534354,0.830047607,0.709354639,0.645624876,0.358562559,0.417441964,0.479336679,0.849795163,0.08140482,0.785647094,0.684501946,0.138273984,0.420078874,0.624393821,0.633681536,0.50282228,0.152427733,0.580313385,3692.587402,0.919728875,0.372546077,0.694403529,0.609610081,0.660788178,0.337539762,0.154577926,0.516952455,0.479778528,0.64006722,0.799722016,0.567756355,0.663911819,0.762569666,0.610460281,,0.641865373,0.768406093,0.405751109,0.080483533,0.631399274,,,0.753657401,0.318491846,0.841416419,0.553600729,0.299348325,0.239103943,0.460564941,0.878901839,0.852771401,0.511663556,0.524361551,0.350283533,0.735931158,0.388008952,0.714268327,0.448611081,0.751488209,0.670359373,0.913661063,,,2,3,2,3,,2,1,3,4,0,0,1,1,1,0,1,0,1,1,1,1,1,,1,0,1,1,8
0.501783967,0.107827723,,0.403691053,0.436602652,0.877178013,0.349987805,0.383377105,0.398492903,0.721123815,0.185441151,0.535471201,0.484205544,,0.293899179,,0.327263772,0.229439005,0.565250278,0.54087472,0.88301003,0.799047291,8827.524414,0.174512908,0.410813868,0.848822117,0.313655525,,0.229816929,0.345208436,0.424332559,0.208012193,0.343267202,6754.419434,,0.665123165,0.486307025,,0.118978083,0.468945831,0.846204758,0.63060379,0.420909315,0.0858403,0.801495373,0.211372167,0.52505964,0.414378285,0.668350577,0.651994467,0.369118929,0.240951613,,0.56553328,0.521862864,0.213654026,1064.050537,0.529538393,0.115643568,0.74230659,0.805211186,0.61724478,0.14551346,,0.473222017,0.792850077,0.349642724,0.30321613,0.430637896,0.267691612,0.874679863,0.655284822,0.583388448,0.231357992,0.585918963,0.273324966,0.360577762,0.577779293,0.506538451,0.842231452,0.734451473,0.885244071,0.185574278,0.881371677,0.807975411,0.783762634,0.771173954,0.583823264,0.582751811,,0.518615484,,0.69800365,0.351713806,0.801252842,0.552099586,0.158952907,0.885519564,0.806508124,0.592521429,3,4,2,,3,3,2,0,,2,1,1,0,1,0,1,,0,1,0,0,1,1,,1,,0,0,7
0.199114442,,0.265874445,0.316308379,,0.720081031,0.809633613,0.280301034,0.827063799,0.409092516,0.273366868,0.542871714,0.143409148,0.75175637,0.377170354,0.63684535,0.576402783,0.35245204,,0.126654729,0.233267859,0.65867883,6380.930664,0.649891376,0.725393116,0.500855565,,6987.411621,0.880932868,0.23045902,0.539696038,0.751765966,0.379399806,2150.43042,0.624962628,0.434551716,0.253516197,0.158514887,0.088523403,0.342505902,0.260041296,0.297273397,0.332470685,0.285303324,0.124179192,0.760118961,0.317762166,0.792036712,,0.394175351,0.45607686,0.346704364,0.533082187,0.653024971,0.768642485,0.884308398,3753.62207,0.173247755,0.735777915,0.799865663,,0.392611861,0.619575024,0.380773604,0.623674572,0.706686914,0.500917554,0.648454309,0.446240723,0.708803415,0.122703649,0.602196991,0.821231306,0.606990576,0.334127784,0.604172707,0.286618561,0.755224705,0.186792046,0.680972755,0.688979089,0.754204929,0.348255455,0.40810442,0.414566338,0.335130602,0.402231514,0.642273784,0.129014954,0.399923295,0.422982275,0.671021044,0.545925558,,0.862172127,0.473210871,0.449695677,0.466408253,0.563441098,0.156507298,2,1,3,2,2,1,2,1,3,2,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,,6
0.334438592,0.40478158,0.509713948,0.472234696,0.851838648,0.734368205,0.433000743,0.374778569,0.294250011,0.703883469,0.319946826,0.172001883,0.419343442,0.755250752,0.378450155,,0.423489362,0.885701656,0.240188107,0.846043289,0.609903991,0.31507948,5554.445313,0.820080042,0.085955627,,0.314078301,9287.100586,0.174709335,0.149187207,0.496549398,0.356806844,0.138439059,7124.976563,0.905682862,0.782516479,0.535263598,0.18760848,0.436122417,0.091101348,0.234806255,0.376850665,0.595921576,,0.667836785,0.188035503,,,0.958851874,,0.604911387,,0.550803959,,0.325407207,0.210667506,6269.62207,0.559541464,0.798979282,,0.501822472,0.187885344,0.353348196,0.662775993,0.82106173,0.138252527,0.695458472,0.854805529,,,0.42070511,,0.624645352,0.890017629,0.489575803,0.188179836,0.353272855,0.130132914,0.506310105,0.757996261,0.826193571,,0.489065558,0.43417266,,0.036697604,,0.287880212,0.326916814,0.259685814,0.976441145,0.903373778,0.241805226,0.319827497,0.296132714,0.433271676,0.809248209,0.825270832,0.473111182,0.127464682,2,,2,1,3,1,2,4,4,2,0,0,0,1,0,,1,0,1,0,1,1,0,1,0,1,0,1,3
0.677013397,0.521899462,0.826473117,0.8817361,0.550732195,0.136206627,,0.228853658,0.735822082,0.698126495,0.75250566,0.384041995,0.77875793,0.878080368,0.520918071,0.520294785,,0.452511281,0.706379056,0.358005196,0.443864167,0.277416974,2646.675049,0.663433552,0.849446058,0.611970186,0.123270594,,0.152887076,0.650747061,0.115449265,0.740314484,0.799657166,1333.767822,0.113499746,0.259638429,0.72623992,0.799572408,0.621716797,0.838691056,0.665326357,,0.296639919,0.400587618,0.424357176,0.854644299,0.106209174,0.839819789,0.664473116,0.115636222,0.369255334,0.576857507,0.630384028,0.466151863,0.133619443,0.593053639,4517.976074,0.868899107,0.441177905,0.77749157,0.579265296,,0.414207995,0.130774006,0.552132368,0.474386781,0.587684989,0.790481448,0.569722652,0.754372418,,0.557996094,0.874335766,0.666267335,0.764587462,0.459145337,0.136633903,0.657643914,,,0.735960186,0.308715433,0.866571546,0.488256663,0.266735673,0.192966387,,0.904218972,0.815598011,0.46971336,0.547601223,0.415152222,,0.380106121,0.687698781,0.468050867,0.710425556,0.598072827,0.900286198,0.672883213,,,4,2,3,2,,1,3,4,0,,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,8
0.830995381,0.440865874,0.304837286,,0.788688838,0.570480824,0.432371587,0.389018089,,0.177311659,0.777276814,0.315960795,0.643221557,,0.506881356,0.558126211,0.858792663,0.382502049,,,0.325154185,0.44372341,1695.860718,0.732664764,0.591286361,0.714666069,0.491399765,5516.893066,0.548222959,0.714385331,0.841704547,0.585931659,0.560474932,7266.161621,0.415356457,0.212329045,0.200147375,0.473349154,0.797212362,0.773168027,0.224555567,0.129159361,0.450978011,0.42080614,0.731788218,0.606118977,0.804882228,0.88168335,0.707726479,0.734039903,0.154032707,0.30160135,0.339039057,,0.225892797,0.637969673,5248.193359,0.612813056,0.647467673,0.62545377,,0.52328229,0.664798737,0.259063542,0.489873379,0.729545474,,0.470880181,0.350655109,0.746889472,,0.116819091,,0.356524676,0.481274247,0.169309169,0.500768661,0.538545728,,0.482917696,0.221126273,0.489635915,,0.088300832,,0.358223855,0.453655571,0.571638286,0.590654373,0.31856513,0.287178546,0.517668068,0.180041134,0.172471911,0.6653018,0.39579168,0.54947859,0.516419351,0.338044107,0.645329773,2,2,1,1,2,3,1,4,,,1,1,0,0,0,1,1,1,0,0,1,0,1,,0,1,,0,2
0.42747277,0.438978553,,0.572714627,0.428298354,0.5782305,0.830623925,0.843396306,0.684184551,0.299641341,0.698197782,,0.779505908,0.167410612,0.610345602,0.356649578,0.517919838,0.435531497,,0.396570653,0.897566199,0.757338107,4967.248047,0.664702475,0.702010691,0.102535516,0.330501229,4802.303223,,0.317426801,0.212333575,0.706089556,0.572893381,4395.5625,,0.479424953,0.839548528,-776.1892113,0.432788104,0.301787883,,0.820656776,0.103795558,0.409293383,0.560196698,0.644960642,0.279464394,0.212546736,0.497641832,0.358756155,,0.078531958,0.654113591,0.467962563,0.200741112,0.787035882,3868.595459,0.623774588,0.527866721,0.750889301,0.873196363,0.960362613,0.629983246,0.899064124,0.128372788,-747.7153589,0.760465264,,,0.177968189,0.599968135,0.441815645,1343.052696,0.523908734,0.120810725,0.592690229,0.474909425,0.939622343,0.872296751,0.328974813,0.683581531,619.8481067,0.753466547,,0.360110134,0.389364302,0.913755059,0.672952533,0.325825304,,0.772390962,,0.90955466,0.635671854,0.767899394,0.584250689,0.791551352,,0.573139668,0.257193893,2,3,,4,3,1,,2,4,0,1,,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1
0.422686964,0.440235972,689.8511476,,,,0.818408549,0.864998877,0.654024303,0.303046793,,0.829025626,0.774866581,0.149314076,-397.997731,0.361816823,0.541980565,0.461740941,0.538315117,-1020.452017,0.898950875,0.730316699,4730.592773,277.9596619,0.655181348,,7.466424844,4727.655273,0.135453254,,0.236255735,0.714568496,0.568834126,,0.399637043,0.526117563,0.8415007,0.528077483,0.458673388,1194.624674,0.479471087,0.834354579,0.116731197,1784.459535,0.585759878,0.613249063,0.316012084,0.170444414,0.534865141,0.396484017,0.841554582,0.104131177,0.633191288,0.424910367,622.8795966,423.4183637,4309.797363,0.633934855,0.557850122,0.723416507,738.2319855,0.909842849,0.671494901,0.905756235,0.104467705,0.221197695,0.743779778,,,,0.595937729,0.457964957,0.179368421,0.529593945,0.119027525,0.600142717,0.541327417,0.878447831,0.910963535,,0.668041766,,,0.525714517,0.345340073,0.383732557,0.896277547,0.608209252,0.343227774,0.878077984,0.779449046,0.296754241,,0.654876709,-613.1681022,0.606541991,0.813970089,0.55348736,0.531828344,0.25581935,2,3,2,4,3,1,,2,4,0,1,0,1,0,0,0,1,1,1,1,,1,0,0,1,1,0,0,1
0.112503648,0.902891815,0.373126,0.218785703,0.556747496,0.396099746,0.206101567,0.226375446,0.928162575,0.462473154,0.814277947,0.491315156,0.252759039,0.736566484,0.160508648,0.833740234,0.479360104,0.293980509,0.196909979,0.637731016,0.478096843,0.569473445,4517.942383,0.789214671,0.475904524,0.490449011,,1602.086914,0.273809046,,0.429425776,0.618873715,0.844135046,6407.30127,0.747836947,0.407736361,0.832797647,0.657404423,0.454257995,0.428084075,,0.792997956,0.494737506,,0.550911367,0.487348944,0.574513376,0.436787695,0.425812006,0.621246576,,0.60052532,0.853117824,0.413111955,0.691989899,0.577423692,5087.271973,,,0.198851332,0.267002255,0.337475419,0.603993058,0.442335755,0.27370587,0.595837653,0.831737757,0.646015108,0.189816743,0.57494086,0.317028493,0.760520279,0.75782907,0.451724231,0.54568249,0.262789786,0.324805349,0.516004682,0.595390558,0.745280385,0.700600863,0.509664476,,0.473405033,0.518679738,0.599636793,,0.470915854,0.448157996,0.842953205,0.393331081,0.11880745,0.350042045,0.674871564,0.769005597,,0.900833726,0.512560487,0.602256119,0.827193141,4,3,0,1,4,2,4,1,3,2,,0,0,0,1,1,0,1,,,0,1,1,0,1,0,1,1,4
0.816463888,,0.352242351,0.17049554,,0.612829745,0.357346952,0.397659093,0.146782085,0.179482475,0.749488413,0.388145,0.639915526,0.345121413,0.527617455,0.467435688,0.823864341,0.308336556,0.807076633,0.48594889,0.46530959,0.531267881,2026.256958,,0.48956725,0.746312916,0.490729183,5009.367676,0.479781091,0.762645245,0.81945467,0.559594393,0.556369126,7587.768066,0.420109034,,0.26889205,0.475072324,0.773210287,0.773922563,0.261463612,0.170009285,,0.413640589,0.851373971,0.510682583,0.821935654,0.826463401,0.784969032,0.794205606,0.169580624,0.276307076,0.374791443,0.483788908,0.209007725,0.53902787,4901.531738,0.689549446,0.583121777,0.613736689,0.26123777,0.535080075,0.604014158,0.329627275,0.424576551,0.713869035,0.474607795,0.376410961,0.291583568,0.625958741,0.64395225,0.143170476,0.681563616,0.276558399,0.520589232,0.139494017,0.519228935,0.516614676,0.669286072,0.522188127,0.264339864,0.455905378,0.385403395,0.18543835,0.453263342,0.446841031,0.514396548,,0.645872235,0.408727616,0.304664701,0.462832779,0.166363612,,0.675155044,0.382928818,0.505072176,0.513073742,,0.703758836,2,2,1,1,3,3,1,,3,1,1,1,0,0,0,1,0,,0,0,,0,1,0,0,1,0,0,2
0.240294337,,0.165084571,0.264951527,,,0.767728209,0.31033051,0.771126807,0.390556365,0.288297176,0.549251139,0.124124415,0.741010785,0.362540513,0.643195212,0.637068927,,0.842247486,,0.2133421,0.695728838,6941.571289,0.614421248,0.718710184,0.564199746,0.420021087,6081.010742,0.874880075,,0.588324666,0.653925002,0.347217768,3221.525635,0.621334612,0.410777181,0.188801751,0.173654184,0.10271807,0.373600453,0.296884865,0.296957403,0.281849414,0.278740227,0.141468003,0.689925611,0.414472222,0.795053542,0.094522923,0.455275685,0.349888325,,0.5684672,0.590767324,0.815326095,0.830878735,3949.57251,0.138227686,0.70842129,0.781973779,0.304339468,0.408996046,0.647836983,,0.616890192,0.806952298,0.400476247,0.581135035,0.424499482,0.765305459,0.21073465,0.604633152,0.800372779,0.532873213,0.361345142,0.590723872,0.356460363,0.761394918,0.15061368,0.762865186,0.641993999,0.818317115,0.246504724,0.40630126,0.515857875,0.428637207,0.429956615,0.628268301,,0.34625271,0.375145793,0.633310676,0.558883071,0.455618441,0.864047229,0.473198831,0.357430696,0.468146175,,0.220944673,2,1,3,1,2,2,,1,3,3,1,1,,,1,1,1,,0,1,1,0,1,1,,1,0,,6
0.637232602,0.194210604,0.557588398,0.147231504,0.731156409,0.351815283,0.535440803,0.36773631,0.593456745,0.793378413,0.429129779,0.196936935,0.667129815,0.691200852,,0.303126752,0.472752213,0.364781559,0.746579766,0.496197015,0.460687727,0.16998969,2171.465088,0.570415497,0.626079738,,0.894514322,2976.33667,0.433589399,,0.636019647,0.838364065,,5618.515625,0.620046914,0.736254454,0.41167894,0.848135412,0.451773167,0.501802564,0.693450928,0.720889986,0.512957692,0.637220144,0.705752671,0.672811449,0.460533589,0.458008349,0.729550004,0.763827562,0.576643348,0.504296839,0.098799601,0.267804474,,0.788245797,3543.529541,0.608891368,0.34598133,,0.649217188,0.165430069,0.691621184,0.202972114,0.18670623,0.491467029,0.14486064,0.189528316,,0.28389588,0.564471602,0.816916466,0.401073039,0.378394395,0.488168061,0.538495421,0.808158696,0.179275796,0.782901168,0.47851792,0.330252826,0.459869325,0.455939889,0.613006771,0.546874166,0.497963697,0.115869299,0.132025242,0.927114844,0.257231593,0.192538217,0.329248607,,0.42668128,0.133078918,0.926849604,0.550786078,0.757429898,0.427733362,0.648715317,1,1,2,,0,4,3,1,0,2,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,,0
0.559406877,0.190765232,0.598857641,0.21527116,0.664114177,0.351948887,0.597307384,0.375020176,0.666842222,0.854931176,0.369751155,0.222057432,0.639535189,0.743237555,,0.295513719,0.395630658,0.406150788,0.706928253,0.493260413,0.483853936,0.173637554,2753.345459,0.573906839,0.62905997,0.494196028,0.854261041,3366.511475,0.413332939,0.533167183,,0.853385985,0.770235717,4858.891602,,0.786176503,0.465099752,0.819932878,,0.425456792,0.717249453,0.770568907,0.487702698,0.624517262,0.634513855,0.682099879,0.369287521,0.405037165,0.695448756,0.681422293,0.652102828,0.542325616,0.136565447,0.281627804,0.810680389,0.793345153,3510.901611,0.581219971,0.357132435,0.413108736,0.712858438,0.164218307,0.668500602,0.245819703,0.213192597,0.425002724,0.175233036,0.24278608,0.61748749,0.264793783,0.53307128,0.881171346,0.387711972,0.453246236,0.473185271,,0.771818876,0.193954855,0.763037086,0.47702235,0.425303757,0.478534788,0.503040195,0.669491231,0.506134629,0.454801053,,0.143672407,0.877625942,0.274063706,0.271921813,0.364210099,0.392043531,0.472017586,0.125637889,,0.574654996,0.770441771,0.476976305,0.560477853,1,,2,2,0,3,3,1,0,2,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0
0.442364633,0.436334252,0.700041652,0.547250926,0.483799696,0.560639024,,0.874584317,0.668837905,0.314356595,0.727448881,0.793641031,,0.146633342,0.596427917,0.373865217,0.550031841,0.490657687,-38.45891815,0.419027835,0.882837713,0.697248936,4655.314453,0.719368875,0.682670772,0.08945971,0.377250016,4719.765625,0.118191302,0.318539113,0.242512256,393.907308,0.580328107,,0.404712617,0.495726317,0.838226199,0.546780527,0.478052795,0.268525243,0.489385724,0.850192368,0.101655759,0.471756518,0.582057297,,,660.678048,0.535062015,,0.844220638,,0.624177635,0.418904364,0.214916676,0.78923136,4264.04248,0.626856744,,0.707487464,0.862729132,0.922466636,-519.3675048,0.90122205,0.112159863,,0.73821944,,0.867812097,,0.600895286,0.443708658,0.187966928,0.543058813,952.515382,0.58330667,0.536171854,,0.89471966,,,0.589443922,0.742393196,0.504215121,0.337915301,0.371243358,0.892598629,0.596476197,0.338938206,0.850615799,,0.293388963,0.873758256,0.617757976,0.682621241,0.610636532,0.839275718,0.587472558,1880.230631,0.258483142,2,3,2,4,2,1,0,2,4,0,1,,1,0,,0,1,1,1,1,1,1,0,0,1,1,1,0,1
0.643623829,0.546197534,0.815915227,0.878921747,0.538484931,0.111689359,0.62718451,0.205479071,0.767439365,0.705459654,0.7455948,0.394777089,0.743856609,0.909320772,,,0.095574386,0.44856143,0.707769334,0.350681275,0.415829957,0.269011647,2537.428955,0.667992771,0.851112843,0.603824019,0.124644846,4248.727051,,0.663877845,0.096910216,0.785936236,0.809448719,819.4522705,0.11171747,0.275804758,0.73412627,0.80001837,0.607776821,0.835186422,0.64549458,,0.301875859,0.424999118,0.383935034,0.879964411,,0.863848627,0.641860247,0.091295175,0.375124723,0.602831244,0.634796321,,,0.613840401,4745.463379,0.86832726,0.471725047,0.782007456,0.569901288,0.64273715,0.435832471,0.107088096,0.555922687,0.455910653,,0.799800634,0.55022037,0.774551272,,0.592054427,0.884476721,0.689446926,0.782846093,0.496038944,0.1349428,0.649758399,0.621830344,0.168910101,0.7621665,0.274723887,0.895150542,0.49219209,0.247557193,0.173073471,0.458904117,0.909795344,0.815496266,0.484053731,0.545575619,0.424661785,0.733379722,0.417767316,0.67400527,0.468198866,0.719394267,0.561065853,0.891739011,0.660741985,1,2,4,2,3,2,2,,3,4,0,0,,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,8
0.459727436,0.168766707,0.5859043,0.435953021,0.419657677,0.852349758,0.311324328,0.36250627,0.455267996,0.742445588,0.230746046,0.508265615,0.456295758,0.791587293,0.243860975,0.147987396,0.310318619,,0.496793777,,0.849243641,0.777406752,9076.878906,0.231521755,0.412578851,0.857655346,0.28037706,3000.180664,0.184987456,0.340115517,0.396954238,0.160576925,0.356113344,7068.418945,,0.62560153,0.524928212,0.413014203,0.131789967,0.453766644,0.826201499,0.667777896,0.402858108,0.135380849,0.765955567,0.191969395,0.541276217,0.391551495,0.644839585,0.625128329,0.343724519,0.291160434,0.74020648,,0.534265578,0.185516268,1379.197266,0.536893725,0.151220083,0.706073999,0.759109259,0.609563828,0.142680496,0.544711292,0.504046082,0.800964475,,0.378449887,0.412058949,0.334707975,0.86729759,0.677467585,0.628913283,0.268396676,0.60505873,,0.322613299,0.57521379,0.461845994,0.873882651,0.76465714,0.911354601,0.15723379,,0.798766911,0.778499961,0.775593996,0.586895823,0.55224514,0.385611087,0.540264726,0.375540316,0.711372435,0.344505787,0.817289412,0.491072983,0.212114871,,0.876249671,0.620550394,3,4,2,0,3,3,2,0,3,2,1,1,0,,0,1,0,0,1,0,0,1,1,1,1,0,1,0,7
